"Core","Property","Depth","Age_BP","Age_CE","Value"
"MSM05_3_343310","Sum_perc",NA,420,1530,71.9
"MSM05_3_343310","Sum_perc",NA,424,1526,65.56
"MSM05_3_343310","Sum_perc",NA,430,1520,50.86
"MSM05_3_343310","Sum_perc",NA,443,1507,45.74
"MSM05_3_343310","Sum_perc",NA,452,1498,68.77
"MSM05_3_343310","Sum_perc",NA,455,1495,45.31
"MSM05_3_343310","Sum_perc",NA,468,1482,48
"MSM05_3_343310","Sum_perc",NA,474,1476,45.3
"MSM05_3_343310","Sum_perc",NA,484,1466,60.8
"MSM05_3_343310","Sum_perc",NA,487,1463,55.96
"MSM05_3_343310","Sum_perc",NA,499,1451,57.59
"MSM05_3_343310","Sum_perc",NA,512,1438,56.2
"MSM05_3_343310","Sum_perc",NA,515,1435,54.97
"MSM05_3_343310","Sum_perc",NA,524,1426,64.31
"MSM05_3_343310","Sum_perc",NA,537,1413,49.68
"MSM05_3_343310","Sum_perc",NA,546,1404,57.84
"MSM05_3_343310","Sum_perc",NA,550,1401,46.82
"MSM05_3_343310","Sum_perc",NA,556,1394,53.87
"MSM05_3_343310","Sum_perc",NA,568,1382,60.73
"MSM05_3_343310","Sum_perc",NA,578,1372,48.05
"MSM05_3_343310","Sum_perc",NA,581,1369,51.9
"MSM05_3_343310","Sum_perc",NA,593,1357,49.21
"MSM05_3_343310","Sum_perc",NA,606,1344,47.31
"MSM05_3_343310","Sum_perc",NA,609,1341,60.33
"MSM05_3_343310","Sum_perc",NA,630,1320,50.17
"MSM05_3_343310","Sum_perc",NA,640,1310,52.26
"MSM05_3_343310","Sum_perc",NA,643,1307,47.62
"MSM05_3_343310","Sum_perc",NA,655,1295,39.5
"MSM05_3_343310","Sum_perc",NA,667,1283,48.36
"MSM05_3_343310","Sum_perc",NA,670,1280,59.54
"MSM05_3_343310","Sum_perc",NA,680,1270,44.72
"MSM05_3_343310","Sum_perc",NA,692,1258,38.82
"MSM05_3_343310","Sum_perc",NA,701,1249,56.91
"MSM05_3_343310","Sum_perc",NA,704,1246,65.56
"MSM05_3_343310","Sum_perc",NA,716,1234,57.32
"MSM05_3_343310","Sum_perc",NA,729,1221,33.55
"MSM05_3_343310","Sum_perc",NA,732,1218,50
"MSM05_3_343310","Sum_perc",NA,741,1209,29.7
"MSM05_3_343310","Sum_perc",NA,753,1197,40.95
"MSM05_3_343310","Sum_perc",NA,762,1188,59.18
"MSM05_3_343310","Sum_perc",NA,765,1185,34.81
"MSM05_3_343310","Sum_perc",NA,778,1172,52.73
"MSM05_3_343310","Sum_perc",NA,790,1160,48.51
"MSM05_3_343310","Sum_perc",NA,793,1157,47.68
"MSM05_3_343310","Sum_perc",NA,802,1148,39.38
"MSM05_3_343310","Sum_perc",NA,815,1135,39.35
"MSM05_3_343310","Sum_perc",NA,824,1126,52.3
"MSM05_3_343310","Sum_perc",NA,827,1123,46.2
"MSM05_3_343310","Sum_perc",NA,839,1111,45
"MSM05_3_343310","Sum_perc",NA,852,1098,54.7
"MSM05_3_343310","Sum_perc",NA,855,1095,43.61
"MSM05_3_343310","Sum_perc",NA,864,1086,53.31
"MSM05_3_343310","Sum_perc",NA,876,1074,37.73
"MSM05_3_343310","Sum_perc",NA,886,1064,48.68
"MSM05_3_343310","Sum_perc",NA,889,1061,53.87
"MSM05_3_343310","Sum_perc",NA,901,1049,60.93
"MSM05_3_343310","Sum_perc",NA,914,1036,52.02
"MSM05_3_343310","Sum_perc",NA,917,1033,60.26
"MSM05_3_343310","Sum_perc",NA,927,1023,53.96
"MSM05_3_343310","Sum_perc",NA,939,1011,43.46
"MSM05_3_343310","Sum_perc",NA,949,1001,68.79
"MSM05_3_343310","Sum_perc",NA,952,998,46.51
"MSM05_3_343310","Sum_perc",NA,965,985,40
"MSM05_3_343310","Sum_perc",NA,977,973,42.9
"MSM05_3_343310","Sum_perc",NA,981,969,64.57
"MSM05_3_343310","Sum_perc",NA,990,960,58.24
"MSM05_3_343310","Sum_perc",NA,1003,947,59.3
"MSM05_3_343310","Sum_perc",NA,1013,937,69.08
"MSM05_3_343310","Sum_perc",NA,1016,934,74.52
"MSM05_3_343310","Sum_perc",NA,1029,921,43.21
"MSM05_3_343310","Sum_perc",NA,1042,908,36.74
"MSM05_3_343310","Sum_perc",NA,1046,904,53.31
"MSM05_3_343310","Sum_perc",NA,1055,895,50
"MSM05_3_343310","Sum_perc",NA,1069,881,56.48
"MSM05_3_343310","Sum_perc",NA,1079,871,70.86
"MSM05_3_343310","Sum_perc",NA,1082,868,56.88
"MSM05_3_343310","Sum_perc",NA,1109,841,63.71
"MSM05_3_343310","Sum_perc",NA,1112,838,66.24
"MSM05_3_343310","Sum_perc",NA,1136,814,38.82
"MSM05_3_343310","Sum_perc",NA,1146,804,68.28
"MSM05_3_343310","Sum_perc",NA,1163,787,23.03
"MSM05_3_343310","Sum_perc",NA,1180,770,54.33
"MSM05_3_343310","Sum_perc",NA,1190,760,45.78
"MSM05_3_343310","Sum_perc",NA,1214,736,49.03
"MSM05_3_343310","Sum_perc",NA,1218,732,8.45
"MSM05_3_343310","Sum_perc",NA,1246,704,47.52
"MSM05_3_343310","Sum_perc",NA,1249,701,51.33
"MSM05_3_343310","Sum_perc",NA,1274,676,60.26
"MSM05_3_343310","Sum_perc",NA,1284,666,56.95
"MSM05_3_343310","Sum_perc",NA,1302,648,42.43
"MSM05_3_343310","Sum_perc",NA,1320,630,50.5
"MSM05_3_343310","Sum_perc",NA,1331,619,40.11
"MSM05_3_343310","Sum_perc",NA,1356,594,57.14
"MSM05_3_343310","Sum_perc",NA,1359,591,56.23
"MSM05_3_343310","Sum_perc",NA,1388,562,48.82
"MSM05_3_343310","Sum_perc",NA,1392,558,55.37
"MSM05_3_343310","Sum_perc",NA,1417,533,64.22
"MSM05_3_343310","Sum_perc",NA,1428,522,56.41
"MSM05_3_343310","Sum_perc",NA,1446,504,65.64
"MSM05_3_343310","Sum_perc",NA,1476,474,42.32
"MSM05_3_343310","Sum_perc",NA,1505,445,26.88
"MSM05_3_343310","Sum_perc",NA,1535,415,32.8
"MSM05_3_343310","Sum_perc",NA,1565,385,21.45
"MSM05_3_343310","Sum_perc",NA,1595,355,48.33
"MSM05_3_343310","Sum_perc",NA,1626,324,46.88
"MSM05_3_343310","Sum_perc",NA,1656,294,33.24
"MSM05_3_343310","Sum_perc",NA,1687,263,21.02
"MSM05_3_343310","Sum_perc",NA,1718,232,29.1
"MSM05_3_343310","Sum_perc",NA,1750,200,29.11
"MSM05_3_343310","Sum_perc",NA,1782,168,25.16
"MSM05_3_343310","Sum_perc",NA,1814,136,36.96
"MSM05_3_343310","Sum_perc",NA,1846,104,36.34
"MSM05_3_343310","Sum_perc",NA,1879,71,41.61
"MSM05_3_343310","Sum_perc",NA,1912,38,33.85
"MSM05_3_343310","Sum_perc",NA,1945,5,28.51
"MSM05_3_343310","Sum_perc",NA,1979,-29,40.36
"MSM05_3_343310","Sum_perc",NA,2013,-63,29.84
"MSM05_3_343310","Sum_perc",NA,2047,-97,28.26
"MSM05_3_343310","Sum_perc",NA,2082,-132,26.45
"MSM05_3_343310","Sum_perc",NA,2116,-166,30.58
"MSM05_3_343310","Sum_perc",NA,2151,-201,30.9
"MSM05_3_343310","Sum_perc",NA,2185,-235,38.62
"MSM05_3_343310","Sum_perc",NA,2220,-270,36.21
"MSM05_3_343310","Sum_perc",NA,2255,-305,30.41
"MSM05_3_343310","Sum_perc",NA,2290,-340,30.86
"MSM05_3_343310","Sum_perc",NA,2325,-375,27.91
"MSM05_3_343310","Sum_perc",NA,2360,-410,36.63
"MSM05_3_343310","Sum_perc",NA,2395,-445,38.06
"MSM05_3_343310","Sum_perc",NA,2430,-480,44.69
"MSM05_3_343310","Sum_perc",NA,2464,-514,41.08
"MSM05_3_343310","Sum_perc",NA,2499,-549,42.55
"MSM05_3_343310","Sum_perc",NA,2534,-584,41.09
"MSM05_3_343310","Sum_perc",NA,2568,-618,36.75
"MSM05_3_343310","Sum_perc",NA,2603,-653,25.17
"MSM05_3_343310","Sum_perc",NA,2638,-688,17.67
"MSM05_3_343310","Sum_perc",NA,2672,-722,20.4
"MSM05_3_343310","Sum_perc",NA,2707,-757,18.79
"MSM05_3_343310","Sum_perc",NA,2741,-791,26.97
"MSM05_3_343310","Sum_perc",NA,2775,-825,23.76
"MSM05_3_343310","Sum_perc",NA,2810,-860,33.92
"MSM05_3_343310","Sum_perc",NA,2844,-894,36.96
"MSM05_3_343310","Sum_perc",NA,2877,-927,34.56
"MSM05_3_343310","Sum_perc",NA,2911,-961,31.81
"MSM05_3_343310","Sum_perc",NA,2944,-994,36.42
"MSM05_3_343310","Sum_perc",NA,2977,-1027,42.79
"MSM05_3_343310","Sum_perc",NA,3010,-1060,37.01
"MSM05_3_343310","Sum_perc",NA,3043,-1093,41.04
"MSM05_3_343310","Sum_perc",NA,3075,-1125,29.57
"MSM05_3_343310","Sum_perc",NA,3107,-1157,32.85
"MSM05_3_343310","Sum_perc",NA,3139,-1189,30.72
"MSM05_3_343310","Sum_perc",NA,3171,-1221,35.75
"MSM05_3_343310","Sum_perc",NA,3202,-1252,45.66
"MSM05_3_343310","Sum_perc",NA,3234,-1284,33.02
"MSM05_3_343310","Sum_perc",NA,3265,-1315,35.8
"MSM05_3_343310","Sum_perc",NA,3296,-1346,26.63
"MSM05_3_343310","Sum_perc",NA,3328,-1378,23.58
"MSM05_3_343310","Sum_perc",NA,3359,-1409,25.25
"MSM05_3_343310","Sum_perc",NA,3390,-1440,37.46
"MSM05_3_343310","Sum_perc",NA,3422,-1472,32.23
"MSM05_3_343310","Sum_perc",NA,3453,-1503,27.25
"MSM05_3_343310","Sum_perc",NA,3484,-1534,26.42
"MSM05_3_343310","Sum_perc",NA,3515,-1565,29.12
"MSM05_3_343310","Sum_perc",NA,3547,-1597,28.64
"MSM05_3_343310","Sum_perc",NA,3578,-1628,21.07
